id	drugName	condition	rating	date	usefulCount
4998	Belviq	Weight Loss	10.0	July 5, 2014	62.0
45176	Fluoxetine	Depression	3.0	February 22, 2016	5.0
223051	Topamax	Bipolar Disorde	10.0	July 10, 2008	85.0
193995	Dilaudid	Pain	9.0	December 13, 2013	27.0
197127	Paroxetine	Anxiety	10.0	February 2, 2015	14.0
97978	Nexplanon	Birth Control	9.0	September 11, 2015	0.0
167	Medroxyprogesterone	Birth Control	4.0	September 13, 2015	3.0
128491	Phentermine	Obesity	9.0	August 19, 2015	49.0
41772	Clonidine	ADHD	10.0	February 11, 2016	109.0
126068	Viibryd	Depression	9.0	May 11, 2013	74.0
20710	Nucynta	Pain	6.0	August 25, 2011	13.0
8614	Zolpidem	Insomnia	10.0	May 27, 2010	7.0
107080	Implanon	Birth Control	6.0	February 28, 2013	7.0
143459	Etonogestrel	Birth Control	7.0	January 21, 2017	6.0
58663	Trileptal	Bipolar Disorde	9.0	August 28, 2010	122.0
24223	Tretinoin	Acne	9.0	January 24, 2015	76.0
81777	Liraglutide	Weight Loss	9.0	February 17, 2017	31.0
77374	Lorcaserin	Weight Loss	10.0	September 6, 2013	77.0
146981	Alprazolam	Anxiety	2.0	January 29, 2016	8.0
55629	Effexor	Depression	10.0	June 15, 2017	24.0
56578	Elavil	Depression	10.0	November 17, 2015	31.0
225984	Bupropion	Depression	10.0	October 12, 2009	52.0
140438	Escitalopram	Anxiety	10.0	June 16, 2017	49.0
109566	Nexplanon	Birth Control	4.0	October 23, 2016	0.0
110383	Nexplanon	Birth Control	2.0	February 1, 2016	1.0
165726	Levonorgestrel	Birth Control	10.0	April 8, 2017	0.0
78360	Lyza	Birth Control	6.0	November 11, 2015	5.0
77362	Lorcaserin	Obesity	10.0	September 26, 2013	58.0
189710	Oxycodone	Pain	9.0	January 1, 2009	40.0
144167	Etonogestrel	Birth Control	8.0	June 8, 2016	2.0
171479	Wellbutrin	Depression	4.0	July 31, 2014	23.0
201079	Zoloft	Depression	2.0	February 6, 2017	58.0
5125	Orsythia	Birth Control	9.0	April 17, 2013	25.0
97890	Nexplanon	Birth Control	6.0	October 7, 2015	3.0
23845	Saphris	Bipolar Disorde	8.0	February 28, 2015	20.0
218844	Depakote	Bipolar Disorde	4.0	August 19, 2016	22.0
217806	Strattera	ADHD	1.0	July 25, 2013	39.0
116936	Lamictal	Bipolar Disorde	9.0	August 26, 2012	51.0
229384	Lurasidone	Bipolar Disorde	8.0	November 25, 2016	39.0
59875	NuvaRing	Birth Control	8.0	October 27, 2015	3.0
95233	Guanfacine	ADHD	7.0	October 6, 2014	64.0
95163	Guanfacine	ADHD	5.0	June 6, 2016	18.0
189721	Oxycodone	Pain	9.0	September 26, 2008	4.0
30146	Klonopin	Anxiety	10.0	August 27, 2013	41.0
98460	Nexplanon	Birth Control	10.0	October 29, 2014	10.0
151367	OxyContin	Pain	10.0	April 4, 2008	297.0
8666	Zolpidem	Insomnia	10.0	October 14, 2009	1.0
89503	Celexa	Depression	9.0	June 13, 2013	107.0
89098	Celexa	Depression	9.0	September 7, 2017	12.0
142962	Etonogestrel	Birth Control	9.0	July 12, 2017	1.0
8354	Zolpidem	Insomnia	10.0	September 19, 2014	92.0
45077	Fluoxetine	Anxiety and Stress	2.0	November 18, 2016	35.0
89670	Celexa	Depression	5.0	October 30, 2010	44.0
7625	Xanax	Anxiety	8.0	February 26, 2016	18.0
121059	Venlafaxine	Anxiety	4.0	March 1, 2017	5.0
76364	Topiramate	Bipolar Disorde	10.0	July 14, 2008	62.0
30445	Klonopin	Anxiety	10.0	March 10, 2009	159.0
202562	Lithium	Bipolar Disorde	10.0	May 30, 2011	26.0
72300	Tramadol	Pain	8.0	November 1, 2012	41.0
106620	Implanon	Birth Control	5.0	November 7, 2015	5.0
185330	Saxenda	Obesity	10.0	November 5, 2017	4.0
170702	Quetiapine	Insomnia	10.0	October 15, 2013	82.0
34560	Minocycline	Acne	6.0	July 16, 2017	3.0
231587	Trazodone	Insomnia	10.0	November 18, 2015	41.0
220547	Amitriptyline	Pain	1.0	September 11, 2012	43.0
134649	Ketorolac	Pain	9.0	June 27, 2012	12.0
211771	Lamotrigine	Bipolar Disorde	9.0	February 16, 2017	27.0
30302	Klonopin	Anxiety	10.0	April 10, 2012	29.0
188087	Symbyax	Depression	5.0	November 11, 2015	3.0
81418	Yaz	Birth Control	9.0	June 12, 2013	10.0
126138	Viibryd	Depression	10.0	November 10, 2012	18.0
87698	Naproxen	Pain	2.0	August 20, 2012	19.0
138976	Phentermine	Obesity	10.0	October 4, 2009	16.0
118498	Fetzima	Depression	2.0	September 8, 2015	27.0
195562	Aviane	Birth Control	8.0	December 27, 2011	0.0
144447	Etonogestrel	Birth Control	10.0	April 6, 2016	3.0
205450	Pristiq	Depression	8.0	August 19, 2014	166.0
5074	Orsythia	Birth Control	5.0	March 29, 2016	2.0
52258	Adipex-P	Weight Loss	6.0	June 18, 2009	14.0
168851	Vilazodone	Depression	9.0	August 13, 2013	85.0
204924	Toradol	Pain	10.0	March 5, 2017	9.0
201427	Zoloft	Depression	7.0	July 16, 2015	116.0
87106	Latuda	Bipolar Disorde	10.0	August 30, 2016	26.0
26959	Ultram	Pain	1.0	January 1, 2017	32.0
45834	Fluoxetine	Depression	8.0	November 8, 2009	9.0
208956	Belsomra	Insomnia	9.0	February 20, 2015	76.0
107818	Implanon	Birth Control	9.0	May 28, 2009	11.0
63808	Sertraline	Depression	10.0	October 13, 2017	50.0
63676	Epiduo	Acne	9.0	March 12, 2014	27.0
142810	Levonorgestrel	Birth Control	3.0	June 29, 2017	0.0
229468	Lurasidone	Bipolar Disorde	8.0	March 19, 2016	4.0
217882	Strattera	ADHD	8.0	July 16, 2011	14.0
138685	Phentermine	Weight Loss	10.0	November 30, 2011	0.0
97804	Nexplanon	Birth Control	4.0	November 3, 2015	0.0
203960	Suvorexant	Insomnia	1.0	August 26, 2015	25.0
28328	Lexapro	Depression	9.0	October 18, 2014	89.0
205466	Pristiq	Depression	5.0	September 5, 2013	34.0
71511	Vraylar	Bipolar Disorde	1.0	January 2, 2017	19.0
135883	Percocet	Pain	10.0	July 14, 2008	8.0
181352	Prozac	Depression	7.0	March 16, 2016	53.0
39940	Contrave	Obesity	9.0	August 12, 2015	16.0
179331	Olanzapine	Bipolar Disorde	5.0	September 25, 2013	46.0
134643	Ketorolac	Pain	9.0	January 11, 2013	17.0
2569	Camrese	Birth Control	3.0	May 13, 2015	5.0
206903	Duac	Acne	9.0	October 25, 2015	9.0
161005	Risperidone	Bipolar Disorde	7.0	November 19, 2015	27.0
83294	Paxil	Anxiety and Stress	5.0	November 24, 2009	28.0
185312	Saxenda	Obesity	8.0	September 19, 2017	14.0
165786	Levonorgestrel	Birth Control	8.0	March 23, 2017	1.0
178390	Duloxetine	Anxiety	1.0	March 27, 2009	25.0
4454	Belviq	Weight Loss	7.0	September 16, 2016	31.0
163669	Mirtazapine	Depression	1.0	March 18, 2014	108.0
143676	Etonogestrel	Birth Control	3.0	December 16, 2016	5.0
36767	Meperidine	Pain	10.0	September 11, 2012	38.0
141774	Escitalopram	Anxiety	9.0	June 10, 2011	7.0
185636	Saxenda	Weight Loss	10.0	August 1, 2016	21.0
137348	Isotretinoin	Acne	5.0	July 15, 2011	4.0
62510	Citalopram	Anxiety and Stress	7.0	March 2, 2011	8.0
166648	Levonorgestrel	Birth Control	10.0	August 26, 2016	4.0
32885	Seasonique	Birth Control	6.0	May 1, 2017	5.0
90668	Chateal	Birth Control	2.0	January 17, 2017	1.0
100929	Orlistat	Obesity	10.0	February 5, 2014	118.0
51768	Aczone	Acne	10.0	January 27, 2011	10.0
211686	Lamotrigine	Bipolar Disorde	1.0	November 9, 2017	0.0
168750	Vilazodone	Depression	8.0	July 13, 2015	40.0
29681	Topiramate	Bipolar Disorde	5.0	March 17, 2012	59.0
173114	Clonazepam	Bipolar Disorde	9.0	August 9, 2011	6.0
96500	Sertraline	Depression	8.0	January 19, 2009	79.0
140225	Asenapine	Bipolar Disorde	2.0	June 23, 2013	0.0
178103	Duloxetine	Anxiety	4.0	April 28, 2011	12.0
127535	Phentermine	Weight Loss	5.0	August 9, 2017	9.0
144164	Etonogestrel	Birth Control	1.0	June 8, 2016	1.0
129505	Levonorgestrel	Birth Control	8.0	August 5, 2015	3.0
93774	Morphine	Pain	8.0	October 5, 2009	42.0
197506	Paroxetine	Depression	9.0	June 19, 2009	1.0
62072	Citalopram	Depression	9.0	October 21, 2014	14.0
225778	Bupropion	Depression	10.0	July 20, 2012	142.0
89452	Celexa	Anxiety and Stress	10.0	February 3, 2013	197.0
51737	Aczone	Acne	9.0	May 1, 2013	16.0
93145	Vortioxetine	Depression	7.0	December 28, 2015	38.0
140965	Escitalopram	Depression	10.0	February 24, 2016	62.0
102875	Aripiprazole	Depression	9.0	January 23, 2011	40.0
157092	Differin	Acne	10.0	May 13, 2017	7.0
65061	Saphris	Bipolar Disorde	9.0	March 10, 2010	94.0
109200	Nexplanon	Birth Control	4.0	March 6, 2017	2.0
173189	Clonazepam	Anxiety	8.0	April 5, 2011	3.0
68428	Nalbuphine	Pain	9.0	June 10, 2009	15.0
89314	Celexa	Depression	6.0	October 25, 2015	22.0
27981	Lexapro	Anxiety	8.0	July 22, 2016	39.0
63927	Sertraline	Anxiety and Stress	3.0	June 8, 2017	5.0
102914	Aripiprazole	Depression	10.0	November 2, 2011	58.0
108791	Nexplanon	Birth Control	1.0	October 3, 2017	8.0
196236	Fluvoxamine	Depression	10.0	September 19, 2011	42.0
89684	Celexa	Depression	6.0	April 3, 2010	12.0
106252	Implanon	Birth Control	6.0	September 12, 2017	0.0
24196	Tretinoin	Acne	10.0	July 10, 2015	26.0
100739	Orlistat	Obesity	3.0	September 14, 2016	75.0
98042	Nexplanon	Birth Control	10.0	September 6, 2015	5.0
132385	Ativan	Anxiety	8.0	December 24, 2009	30.0
205798	Pristiq	Anxiety	5.0	March 5, 2011	10.0
30280	Klonopin	Anxiety	10.0	March 8, 2011	27.0
166678	Levonorgestrel	Birth Control	3.0	August 20, 2016	3.0
158551	Methylphenidate	ADHD	10.0	November 20, 2013	111.0
97799	Nexplanon	Birth Control	9.0	November 4, 2015	2.0
92317	Lyrica	Pain	7.0	March 9, 2009	59.0
78327	Tapentadol	Pain	8.0	March 22, 2011	17.0
127286	Melatonin	Insomnia	2.0	November 5, 2017	1.0
90971	Norco	Pain	4.0	March 18, 2012	12.0
191590	Lisdexamfetamine	ADHD	5.0	November 28, 2013	29.0
181404	Prozac	Depression	9.0	April 28, 2015	91.0
75783	Temazepam	Insomnia	10.0	November 5, 2015	9.0
227741	Etonogestrel	Birth Control	9.0	November 15, 2011	0.0
186459	Desvenlafaxine	Depression	4.0	January 3, 2011	9.0
228244	Etonogestrel	Birth Control	10.0	December 5, 2009	2.0
179362	Olanzapine	Insomnia	9.0	March 27, 2015	62.0
7707	Xanax	Anxiety	10.0	August 27, 2013	89.0
42913	Xulane	Birth Control	8.0	August 21, 2015	2.0
210541	Mirtazapine	Anxiety	6.0	December 3, 2017	2.0
141963	Escitalopram	Depression	7.0	September 15, 2009	12.0
159455	Nefazodone	Depression	9.0	September 21, 2009	48.0
89861	Orsythia	Birth Control	5.0	September 25, 2017	1.0
42522	Concerta	ADHD	9.0	September 13, 2015	29.0
124286	Skyla	Birth Control	3.0	January 12, 2016	0.0
110422	Nexplanon	Birth Control	9.0	January 20, 2016	2.0
105198	Carbamazepine	Bipolar Disorde	1.0	July 31, 2017	1.0
94069	Trintellix	Depression	1.0	July 14, 2016	63.0
169649	Amitriptyline	Insomnia	9.0	March 18, 2012	82.0
148146	Norethindrone	Birth Control	4.0	July 4, 2015	7.0
182444	Mirena	Birth Control	1.0	December 13, 2009	5.0
215976	Copper	Birth Control	9.0	February 9, 2016	9.0
182509	Mirena	Birth Control	9.0	July 22, 2009	11.0
12202	Acanya	Acne	9.0	June 23, 2012	14.0
42919	Xulane	Birth Control	3.0	July 25, 2015	4.0
197697	Desvenlafaxine	Depression	1.0	August 7, 2009	23.0
112323	Contrave	Obesity	3.0	January 28, 2015	58.0
145576	Qsymia	Weight Loss	7.0	June 12, 2016	28.0
196262	Fluvoxamine	Anxiety and Stress	1.0	March 30, 2014	59.0
146838	Alprazolam	Depression	9.0	August 18, 2016	12.0
208971	Belsomra	Insomnia	4.0	August 8, 2015	38.0
196481	Eszopiclone	Insomnia	2.0	February 29, 2012	28.0
201735	Zoloft	Depression	8.0	March 24, 2013	55.0
185700	Saxenda	Weight Loss	10.0	July 6, 2016	24.0
5833	Opana	Pain	10.0	April 21, 2013	80.0
203704	Suvorexant	Insomnia	1.0	October 11, 2017	4.0
158880	Methylphenidate	ADHD	10.0	June 24, 2011	26.0
8615	Zolpidem	Insomnia	1.0	May 20, 2010	11.0
23247	Methadone	Pain	2.0	February 10, 2014	85.0
119141	Zoloft	Bipolar Disorde	10.0	April 11, 2009	21.0
227754	Etonogestrel	Birth Control	1.0	November 7, 2011	0.0
34890	Minocycline	Acne	2.0	September 22, 2015	4.0
132178	Ativan	Anxiety	8.0	August 1, 2016	45.0
4578	Belviq	Weight Loss	8.0	July 18, 2016	39.0
143222	Etonogestrel	Birth Control	10.0	April 25, 2017	10.0
8585	Zolpidem	Insomnia	3.0	November 20, 2010	10.0
100813	Orlistat	Obesity	1.0	January 22, 2016	31.0
217509	Evekeo	ADHD	7.0	September 21, 2015	8.0
225204	Bupropion	Depression	1.0	December 5, 2015	4.0
149565	Mirena	Birth Control	3.0	September 22, 2012	16.0
93143	Vortioxetine	Depression	1.0	January 1, 2016	20.0
109048	Nexplanon	Birth Control	10.0	May 7, 2017	2.0
30128	Klonopin	Anxiety	9.0	September 20, 2014	124.0
199171	Depo-Provera	Birth Control	2.0	December 6, 2015	3.0
39573	Contrave	Obesity	8.0	April 2, 2016	47.0
230476	Depo-Provera	Birth Control	6.0	May 15, 2013	10.0
144175	Etonogestrel	Birth Control	3.0	June 17, 2016	3.0
20634	Nucynta	Pain	9.0	February 11, 2013	71.0
140869	Escitalopram	Anxiety	10.0	May 25, 2016	23.0
37821	Reclipsen	Birth Control	8.0	January 26, 2017	13.0
203794	Suvorexant	Insomnia	1.0	December 18, 2016	21.0
123049	Avinza	Pain	9.0	June 6, 2009	22.0
97333	Ambien	Insomnia	9.0	September 18, 2008	52.0
158525	Methylphenidate	ADHD	9.0	December 17, 2014	37.0
170760	Quetiapine	Bipolar Disorde	8.0	March 11, 2013	52.0
72382	Tramadol	Pain	8.0	September 22, 2009	4.0
177879	Duloxetine	Anxiety	9.0	June 10, 2013	89.0
145141	Etonogestrel	Birth Control	2.0	October 22, 2015	3.0
8728	Zolpidem	Insomnia	7.0	November 21, 2008	12.0
80642	Zovia	Birth Control	8.0	August 8, 2009	6.0
40040	Contrave	Obesity	10.0	May 7, 2015	34.0
167926	Keflex	Acne	2.0	May 11, 2011	27.0
219404	Dexmethylphenidate	ADHD	4.0	January 21, 2013	29.0
26185	Sprintec	Birth Control	1.0	December 16, 2016	1.0
93786	Morphine	Pain	10.0	August 30, 2009	37.0
89564	Celexa	Depression	9.0	January 23, 2012	25.0
34747	Minocycline	Acne	9.0	May 3, 2015	14.0
189487	Oxycodone	Pain	9.0	December 13, 2011	36.0
81659	Liraglutide	Weight Loss	8.0	June 20, 2017	9.0
112546	Lunesta	Insomnia	1.0	October 15, 2017	4.0
144324	Etonogestrel	Birth Control	4.0	May 6, 2016	2.0
64714	Sertraline	Depression	10.0	October 14, 2015	102.0
108858	Nexplanon	Birth Control	1.0	July 24, 2017	6.0
128855	Phentermine	Weight Loss	9.0	July 30, 2014	52.0
153131	Doxycycline	Acne	10.0	February 1, 2016	13.0
144936	Etonogestrel	Birth Control	4.0	December 16, 2015	5.0
229661	Lurasidone	Bipolar Disorde	2.0	August 11, 2013	41.0
133477	Tri-Sprintec	Birth Control	9.0	August 7, 2009	183.0
144935	Etonogestrel	Birth Control	5.0	December 16, 2015	1.0
47819	Adapalene	Acne	10.0	June 4, 2016	11.0
27885	Lexapro	Depression	10.0	March 12, 2017	77.0
129909	Levonorgestrel	Birth Control	9.0	April 7, 2015	1.0
164814	Trivora	Birth Control	10.0	November 13, 2008	10.0
145854	Qsymia	Obesity	10.0	August 1, 2013	38.0
221590	Ziana	Acne	8.0	December 1, 2015	9.0
94631	Abilify	Depression	3.0	May 27, 2016	20.0
166422	Levonorgestrel	Birth Control	9.0	November 4, 2016	9.0
62538	Citalopram	Anxiety and Stress	9.0	May 12, 2011	26.0
145574	Qsymia	Weight Loss	1.0	June 15, 2016	23.0
54115	Ritalin	ADHD	7.0	August 17, 2017	8.0
4752	Belviq	Weight Loss	9.0	June 18, 2015	21.0
222646	Topamax	Obesity	7.0	December 30, 2016	38.0
110397	Nexplanon	Birth Control	9.0	January 28, 2016	3.0
152570	Lortab	Pain	8.0	October 11, 2009	4.0
215611	Copper	Birth Control	1.0	June 26, 2017	1.0
55718	Effexor	Depression	10.0	December 11, 2015	38.0
107118	Implanon	Birth Control	1.0	August 7, 2012	1.0
172744	Clonazepam	Anxiety	10.0	September 9, 2014	40.0
144055	Etonogestrel	Birth Control	6.0	July 20, 2016	1.0
216142	Copper	Birth Control	9.0	July 18, 2015	12.0
128641	Phentermine	Weight Loss	10.0	June 10, 2015	52.0
181475	Prozac	Depression	10.0	August 7, 2015	98.0
63737	Epiduo	Acne	10.0	February 20, 2013	14.0
199425	Depo-Provera	Birth Control	10.0	April 7, 2015	11.0
144588	Etonogestrel	Birth Control	10.0	March 14, 2016	5.0
98584	Nexplanon	Birth Control	10.0	June 19, 2014	25.0
184050	Hydroxyzine	Anxiety	1.0	April 4, 2017	7.0
147095	Alprazolam	Anxiety	9.0	November 22, 2014	95.0
189787	Oxycodone	Pain	8.0	February 29, 2008	283.0
176741	Lorazepam	Anxiety	10.0	June 11, 2008	11.0
98405	Nexplanon	Birth Control	9.0	February 17, 2015	1.0
124399	Skyla	Birth Control	8.0	November 25, 2015	1.0
178439	Duloxetine	Pain	10.0	March 2, 2008	149.0
176174	Lorazepam	Anxiety	10.0	July 29, 2017	21.0
197117	Paroxetine	Depression	9.0	March 5, 2015	73.0
24227	Tretinoin	Acne	6.0	January 6, 2015	54.0
6472	Ocella	Birth Control	10.0	January 30, 2013	13.0
142002	Escitalopram	Bipolar Disorde	5.0	June 2, 2009	13.0
121699	Venlafaxine	Anxiety	10.0	March 17, 2015	122.0
147014	Alprazolam	Anxiety	5.0	August 31, 2015	19.0
135818	Percocet	Pain	8.0	February 29, 2012	10.0
126027	Viibryd	Depression	10.0	March 11, 2014	210.0
147573	Aviane	Birth Control	10.0	January 20, 2011	7.0
76868	Lorcaserin	Weight Loss	10.0	October 10, 2015	59.0
204398	BuSpar	Anxiety	2.0	February 6, 2016	22.0
231417	Trazodone	Insomnia	10.0	September 17, 2016	37.0
181281	Prozac	Depression	10.0	October 21, 2016	100.0
88454	Adderall	ADHD	9.0	January 3, 2011	16.0
144277	Etonogestrel	Birth Control	10.0	May 11, 2016	10.0
126816	Dilaudid	Pain	10.0	December 12, 2010	4.0
184484	Hydroxyzine	Anxiety	9.0	January 25, 2012	41.0
68888	Medroxyprogesterone	Birth Control	3.0	July 24, 2016	2.0
57305	Oxymorphone	Pain	10.0	August 7, 2015	38.0
71321	Levora	Birth Control	7.0	December 25, 2016	2.0
181346	Prozac	Anxiety and Stress	9.0	April 7, 2016	99.0
4486	Belviq	Weight Loss	9.0	October 24, 2016	46.0
76164	Portia	Birth Control	9.0	May 26, 2012	10.0
88587	Adderall	ADHD	10.0	August 16, 2008	312.0
8324	Zolpidem	Insomnia	1.0	October 30, 2014	46.0
183812	Cymbalta	Depression	6.0	March 30, 2008	24.0
225681	Bupropion	Depression	10.0	November 21, 2012	77.0
230520	Depo-Provera	Birth Control	3.0	January 29, 2013	19.0
144868	Etonogestrel	Birth Control	1.0	December 31, 2015	14.0
45032	Fluoxetine	Depression	9.0	February 1, 2017	147.0
160686	Buspirone	Anxiety	10.0	November 24, 2012	186.0
36768	Meperidine	Pain	10.0	August 26, 2012	41.0
197728	Desvenlafaxine	Depression	10.0	March 21, 2009	198.0
185800	Saxenda	Obesity	7.0	November 8, 2015	13.0
143489	Etonogestrel	Birth Control	10.0	January 29, 2017	7.0
227683	Etonogestrel	Birth Control	10.0	March 2, 2012	4.0
60233	NuvaRing	Birth Control	9.0	February 1, 2012	1.0
231550	Trazodone	Insomnia	1.0	June 13, 2016	27.0
94813	Abilify	Depression	10.0	April 30, 2012	110.0
169437	Diethylpropion	Obesity	9.0	August 15, 2008	38.0
39833	Contrave	Obesity	10.0	November 7, 2015	17.0
63604	Epiduo	Acne	10.0	January 12, 2015	21.0
109220	Nexplanon	Birth Control	1.0	February 25, 2017	2.0
222528	Kyleena	Birth Control	5.0	June 7, 2017	1.0
90592	Chateal	Birth Control	7.0	December 3, 2017	0.0
186581	Desvenlafaxine	Depression	5.0	January 7, 2010	141.0
63401	Epiduo	Acne	9.0	August 2, 2016	8.0
81776	Liraglutide	Weight Loss	1.0	February 18, 2017	15.0
123221	Apri	Birth Control	1.0	November 29, 2015	5.0
179170	Olanzapine	Bipolar Disorde	3.0	November 26, 2016	18.0
205262	Pristiq	Depression	1.0	June 15, 2017	15.0
172228	Clonazepam	Insomnia	1.0	September 30, 2017	9.0
95160	Guanfacine	ADHD	2.0	July 12, 2016	23.0
223550	Sonata	Insomnia	7.0	August 13, 2017	9.0
122142	Venlafaxine	Anxiety and Stress	8.0	November 2, 2009	16.0
141036	Escitalopram	Depression	7.0	November 17, 2015	2.0
161545	Diphenhydramine	Insomnia	7.0	November 6, 2009	12.0
171435	Wellbutrin	Depression	10.0	November 25, 2014	249.0
103196	Estarylla	Acne	8.0	January 25, 2017	9.0
64145	Sertraline	Depression	10.0	April 4, 2017	10.0
143504	Etonogestrel	Birth Control	8.0	January 6, 2017	4.0
226269	Etonogestrel	Birth Control	5.0	September 11, 2015	0.0
206943	Seasonale	Birth Control	9.0	June 26, 2017	3.0
166584	Levonorgestrel	Birth Control	10.0	September 20, 2016	3.0
76222	Liraglutide	Obesity	5.0	December 9, 2017	0.0
23946	Tretinoin	Acne	7.0	December 5, 2017	1.0
62575	Citalopram	Anxiety and Stress	4.0	December 16, 2010	22.0
118968	Zoloft	Anxiety and Stress	9.0	December 17, 2010	48.0
199153	Depo-Provera	Birth Control	10.0	January 11, 2016	8.0
145646	Qsymia	Weight Loss	8.0	October 22, 2015	42.0
176540	Lorazepam	Anxiety	10.0	February 25, 2014	117.0
123412	Apri	Birth Control	4.0	December 22, 2009	2.0
166239	Levonorgestrel	Birth Control	8.0	January 16, 2017	7.0
107459	Implanon	Birth Control	6.0	July 2, 2011	0.0
149180	Mirena	Birth Control	10.0	June 30, 2015	14.0
116974	Lamictal	Bipolar Disorde	9.0	August 31, 2011	22.0
220121	Amitriptyline	Depression	10.0	August 20, 2015	56.0
231906	Trazodone	Insomnia	5.0	October 26, 2011	11.0
110343	Nexplanon	Birth Control	1.0	February 11, 2016	0.0
92775	Vortioxetine	Depression	1.0	October 3, 2017	11.0
130781	Levonorgestrel	Birth Control	3.0	November 14, 2011	6.0
124162	Skyla	Birth Control	9.0	May 4, 2016	5.0
105832	Atomoxetine	ADHD	3.0	June 26, 2016	21.0
89625	Celexa	Depression	10.0	October 5, 2011	101.0
130560	Levonorgestrel	Birth Control	10.0	October 16, 2012	4.0
139210	Phentermine	Weight Loss	9.0	June 26, 2008	26.0
186679	Lisdexamfetamine	ADHD	9.0	April 8, 2008	143.0
26581	Sprintec	Birth Control	10.0	April 14, 2013	7.0
199281	Depo-Provera	Birth Control	3.0	September 21, 2015	2.0
71920	Tramadol	Depression	10.0	December 11, 2015	87.0
219635	Taytulla	Birth Control	10.0	August 18, 2017	3.0
220527	Amitriptyline	Pain	10.0	January 29, 2013	141.0
157185	Differin	Acne	10.0	March 16, 2014	70.0
107523	Implanon	Birth Control	3.0	May 10, 2011	0.0
197431	Paroxetine	Depression	6.0	January 8, 2011	17.0
189777	Oxycodone	Pain	9.0	April 3, 2008	22.0
184511	Hydroxyzine	Anxiety	9.0	August 21, 2012	33.0
55480	Belviq	Obesity	10.0	July 24, 2013	82.0
144468	Etonogestrel	Birth Control	2.0	April 2, 2016	2.0
140746	Escitalopram	Depression	10.0	July 22, 2016	87.0
76589	Lorcaserin	Obesity	7.0	June 15, 2017	19.0
210962	Mirtazapine	Anxiety	1.0	December 7, 2015	19.0
89499	Celexa	Depression	10.0	June 24, 2013	102.0
37593	Vyvanse	ADHD	10.0	September 8, 2010	8.0
7886	Xanax	Anxiety	10.0	March 7, 2012	10.0
149286	Mirena	Birth Control	8.0	March 13, 2015	10.0
232003	Trazodone	Insomnia	9.0	August 20, 2009	261.0
202524	Lithium	Bipolar Disorde	9.0	June 29, 2010	34.0
153658	Doxycycline	Acne	10.0	July 7, 2011	16.0
47726	Adapalene	Acne	1.0	April 27, 2017	6.0
169137	Vilazodone	Depression	4.0	September 18, 2011	166.0
145263	Etonogestrel	Birth Control	3.0	September 29, 2015	0.0
107756	Implanon	Birth Control	3.0	September 28, 2009	6.0
153373	Doxycycline	Acne	9.0	May 28, 2014	36.0
139174	Phentermine	Weight Loss	9.0	September 14, 2008	121.0
203838	Suvorexant	Insomnia	9.0	April 19, 2017	13.0
10855	Mononessa	Birth Control	3.0	July 26, 2014	17.0
217885	Strattera	ADHD	8.0	April 9, 2011	4.0
225985	Bupropion	Depression	8.0	October 11, 2009	91.0
96418	Sertraline	Anxiety and Stress	10.0	December 24, 2010	11.0
30405	Klonopin	Anxiety	9.0	June 15, 2009	252.0
4702	Belviq	Weight Loss	2.0	May 5, 2015	13.0
181462	Prozac	Depression	2.0	September 19, 2014	33.0
106501	Implanon	Birth Control	1.0	April 7, 2016	5.0
144996	Etonogestrel	Birth Control	10.0	December 1, 2015	5.0
88257	Adderall	ADHD	3.0	January 4, 2017	25.0
191643	Lisdexamfetamine	ADHD	10.0	May 31, 2013	28.0
227194	Etonogestrel	Birth Control	9.0	February 2, 2014	20.0
120879	Venlafaxine	Anxiety	10.0	August 18, 2017	41.0
184207	Hydroxyzine	Anxiety	8.0	July 18, 2016	17.0
165987	Levonorgestrel	Birth Control	10.0	February 7, 2017	1.0
231510	Trazodone	Insomnia	10.0	February 26, 2016	86.0
65752	Propranolol	Anxiety	1.0	July 11, 2016	16.0
182909	Cymbalta	Depression	1.0	February 28, 2016	16.0
107327	Implanon	Birth Control	7.0	December 9, 2011	0.0
59826	NuvaRing	Birth Control	10.0	February 11, 2016	10.0
90801	Norco	Pain	8.0	October 8, 2017	5.0
145760	Qsymia	Weight Loss	10.0	September 9, 2014	141.0
232148	Lorazepam	Anxiety	6.0	February 25, 2017	29.0
195478	Aviane	Birth Control	9.0	June 20, 2016	11.0
59603	NuvaRing	Birth Control	6.0	October 28, 2017	0.0
178434	Duloxetine	Depression	6.0	March 30, 2008	24.0
59843	NuvaRing	Birth Control	8.0	January 17, 2016	6.0
34105	Tramadol	Pain	10.0	September 12, 2009	36.0
141231	Escitalopram	Depression	10.0	May 26, 2015	120.0
6451	Ocella	Birth Control	4.0	November 11, 2009	13.0
123155	Apri	Birth Control	1.0	May 6, 2016	3.0
98644	Nexplanon	Birth Control	8.0	February 4, 2014	12.0
94469	Dolophine	Pain	9.0	December 8, 2016	33.0
143656	Etonogestrel	Birth Control	10.0	November 3, 2016	5.0
138691	Phentermine	Weight Loss	10.0	November 13, 2011	36.0
63598	Epiduo	Acne	1.0	January 27, 2015	52.0
231456	Trazodone	Depression	1.0	July 27, 2016	14.0
211982	Lamotrigine	Bipolar Disorde	9.0	October 18, 2015	21.0
141744	Escitalopram	Anxiety	9.0	April 11, 2011	35.0
67205	Duramorph	Pain	1.0	March 14, 2009	6.0
